Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD34,OUT018,2346.6487869387774
FDK51,OUT045,4311.576251315786
FDV31,OUT035,2736.9684298755196
FDR04,OUT035,1517.6348566210036
FDR14,OUT049,876.3205797979799
DRC36,OUT010,384.4886739837402
FDE39,OUT019,286.4177705128204
FDP57,OUT049,1583.2723999999994
FDE57,OUT046,2109.088761951219
NCN18,OUT046,1740.9861528571432
NCQ05,OUT018,2346.6487869387774
FDW47,OUT035,1951.14661881533
FDV46,OUT035,2200.9283177215193
NCP29,OUT045,1103.1862133333332
FDE09,OUT018,1583.2723999999994
NCU06,OUT027,5669.163351428569
FDT19,OUT010,384.4886739837402
DRF15,OUT017,2539.3942358778622
DRI51,OUT013,2346.6487869387774
NCX54,OUT013,1740.9861528571432
DRE01,OUT013,3573.328424242425
NCB07,OUT045,2880.9695613636363
FDU50,OUT035,1874.4309598591542
FDG40,OUT035,552.5502107784432
FDW10,OUT018,2736.9684298755196
FDX51,OUT013,3087.507511282052
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3087.507511282052
FDL04,OUT045,1583.2723999999994
FDV23,OUT013,2109.088761951219
FDF24,OUT046,1301.3658512820507
FDH56,OUT027,3175.335988157896
FDB51,OUT049,876.3205797979799
FDI58,OUT027,2513.079854666667
FDR20,OUT013,754.5960957264957
FDC51,OUT018,2200.9283177215193
FDB16,OUT027,2513.079854666667
FDE40,OUT049,876.3205797979799
NCM17,OUT035,637.573509012875
FDU56,OUT035,3389.2269793548357
FDS32,OUT019,286.4177705128204
FDX02,OUT049,3790.5056012269933
FDT39,OUT027,4117.31771263158
FDE35,OUT017,876.3205797979799
NCI42,OUT019,542.9755395973153
DRL23,OUT046,1583.2723999999994
FDA10,OUT046,2109.088761951219
FDA11,OUT013,1517.6348566210036
NCM06,OUT046,2384.015126168224
NCT05,OUT035,4131.978437869822
NCQ02,OUT010,542.9755395973153
NCY06,OUT049,2109.088761951219
FDY56,OUT035,3790.5056012269933
FDL02,OUT035,1740.9861528571432
NCI06,OUT035,2736.9684298755196
FDQ14,OUT045,2539.3942358778622
FDQ12,OUT017,4077.7580207920787
FDP36,OUT046,754.5960957264957
FDK21,OUT027,5669.163351428569
FDO40,OUT045,2539.3942358778622
NCK54,OUT019,286.4177705128204
FDY09,OUT018,2736.9684298755196
NCW30,OUT049,4311.576251315786
NCC55,OUT027,1378.263185276074
FDE58,OUT018,1874.4309598591542
FDR39,OUT013,2880.9695613636363
FDU28,OUT049,2880.9695613636363
FDH08,OUT017,4077.7580207920787
FDG35,OUT045,2736.9684298755196
FDG22,OUT049,552.5502107784432
FDC34,OUT035,2811.1814032128514
FDP15,OUT018,3327.9525829268296
FDK34,OUT010,542.9755395973153
FDU45,OUT035,1874.4309598591542
FDQ04,OUT027,1378.263185276074
FDX22,OUT018,3327.9525829268296
FDB45,OUT017,1583.2723999999994
NCH43,OUT027,5669.163351428569
DRE60,OUT046,3573.328424242425
FDD17,OUT027,5669.163351428569
NCM54,OUT017,1951.14661881533
NCH55,OUT013,2109.088761951219
NCT06,OUT017,2811.1814032128514
FDA48,OUT027,5669.163351428569
FDY58,OUT027,5669.163351428569
FDO25,OUT045,3573.328424242425
FDN50,OUT045,1517.6348566210036
FDH35,OUT035,2811.1814032128514
FDK09,OUT045,3573.328424242425
FDO16,OUT013,1301.3658512820507
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3175.335988157896
NCQ42,OUT010,286.4177705128204
FDK55,OUT027,2513.079854666667
FDN08,OUT049,1874.4309598591542
FDT57,OUT045,4077.7580207920787
FDJ12,OUT018,3327.9525829268296
DRL59,OUT017,754.5960957264957
NCN53,OUT046,552.5502107784432
FDO51,OUT010,130.33349056603777
FDK56,OUT017,3087.507511282052
FDY12,OUT035,876.3205797979799
FDU15,OUT035,552.5502107784432
FDQ19,OUT046,4077.7580207920787
DRF15,OUT045,2539.3942358778622
DRE25,OUT019,230.0085918128655
FDK57,OUT018,1874.4309598591542
FDD33,OUT010,542.9755395973153
FDR34,OUT027,5669.163351428569
FDU04,OUT045,2200.9283177215193
FDE35,OUT019,130.33349056603777
NCD31,OUT035,2811.1814032128514
FDJ56,OUT035,1583.2723999999994
NCU53,OUT046,2384.015126168224
FDD39,OUT035,3573.328424242425
NCU17,OUT019,230.0085918128655
FDJ20,OUT046,2109.088761951219
NCW41,OUT018,2346.6487869387774
FDL52,OUT035,637.573509012875
FDS39,OUT035,2200.9283177215193
DRJ47,OUT045,2997.4076790419176
FDP13,OUT010,130.33349056603777
DRK39,OUT010,230.0085918128655
FDF28,OUT010,286.4177705128204
FDB09,OUT045,1951.14661881533
FDM51,OUT046,1517.6348566210036
DRM49,OUT018,754.5960957264957
DRF23,OUT013,2736.9684298755196
DRH01,OUT035,2997.4076790419176
FDH12,OUT027,3175.335988157896
FDA28,OUT019,286.4177705128204
FDW37,OUT018,1262.9388238410595
FDF02,OUT046,1583.2723999999994
DRL37,OUT046,637.573509012875
NCF43,OUT046,2109.088761951219
FDH08,OUT010,542.9755395973153
FDR34,OUT019,542.9755395973153
NCK19,OUT049,3087.507511282052
NCD55,OUT018,637.573509012875
FDT27,OUT049,3573.328424242425
FDQ57,OUT045,2384.015126168224
FDA47,OUT035,2811.1814032128514
DRG15,OUT027,1378.263185276074
FDE05,OUT018,2346.6487869387774
FDN46,OUT046,1740.9861528571432
FDX27,OUT027,2513.079854666667
FDT51,OUT045,1740.9861528571432
FDU33,OUT013,637.573509012875
FDJ16,OUT027,1378.263185276074
FDD20,OUT019,286.4177705128204
FDT36,OUT049,552.5502107784432
DRF15,OUT027,4117.31771263158
FDN52,OUT010,230.0085918128655
FDC22,OUT027,5669.163351428569
FDX15,OUT045,2811.1814032128514
FDT13,OUT013,3087.507511282052
FDU04,OUT017,2200.9283177215193
FDU31,OUT019,542.9755395973153
FDW59,OUT027,2513.079854666667
NCO29,OUT046,2811.1814032128514
FDL15,OUT035,2539.3942358778622
FDI41,OUT049,2539.3942358778622
FDQ48,OUT049,1517.6348566210036
DRI39,OUT013,876.3205797979799
FDI08,OUT013,4131.978437869822
FDC21,OUT049,1740.9861528571432
FDF58,OUT035,876.3205797979799
FDS08,OUT010,384.4886739837402
FDE47,OUT045,1951.14661881533
NCP18,OUT019,384.4886739837402
NCR41,OUT013,1517.6348566210036
FDA27,OUT013,4131.978437869822
FDA43,OUT035,3087.507511282052
FDA49,OUT045,1432.847424291498
NCE55,OUT018,2736.9684298755196
DRM49,OUT027,1378.263185276074
FDF22,OUT027,5669.163351428569
FDQ15,OUT018,1262.9388238410595
NCS54,OUT017,2736.9684298755196
NCY05,OUT013,552.5502107784432
FDR45,OUT046,4077.7580207920787
FDK57,OUT049,2109.088761951219
FDF41,OUT010,542.9755395973153
FDV21,OUT046,2200.9283177215193
FDD51,OUT046,754.5960957264957
FDF33,OUT046,1583.2723999999994
FDA38,OUT046,4077.7580207920787
FDR56,OUT045,3087.507511282052
NCN41,OUT017,1951.14661881533
FDC60,OUT027,2513.079854666667
FDB47,OUT045,3573.328424242425
DRH01,OUT013,2736.9684298755196
FDW08,OUT046,1583.2723999999994
FDF38,OUT027,1378.263185276074
FDY32,OUT017,2384.015126168224
FDG34,OUT049,1740.9861528571432
FDG47,OUT019,542.9755395973153
NCF18,OUT035,2880.9695613636363
FDL39,OUT019,384.4886739837402
NCH55,OUT035,1951.14661881533
DRJ35,OUT049,876.3205797979799
FDS44,OUT035,3573.328424242425
DRE01,OUT018,3327.9525829268296
FDY39,OUT013,3389.2269793548357
FDY32,OUT018,2346.6487869387774
FDR33,OUT027,3175.335988157896
NCP50,OUT049,1301.3658512820507
FDZ47,OUT018,1517.6348566210036
FDU57,OUT049,2384.015126168224
FDY44,OUT013,3087.507511282052
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,5669.163351428569
FDY46,OUT045,2880.9695613636363
FDM39,OUT045,2736.9684298755196
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3389.2269793548357
FDJ50,OUT010,130.33349056603777
DRL60,OUT013,2346.6487869387774
NCJ54,OUT049,4077.7580207920787
FDX59,OUT017,552.5502107784432
FDI07,OUT013,3087.507511282052
DRF51,OUT010,130.33349056603777
FDM14,OUT017,1583.2723999999994
FDP21,OUT045,3087.507511282052
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2539.3942358778622
FDM13,OUT027,3175.335988157896
FDC34,OUT027,4117.31771263158
NCI55,OUT018,2200.9283177215193
NCE43,OUT018,2346.6487869387774
FDW58,OUT018,1583.2723999999994
FDG60,OUT045,4077.7580207920787
FDV31,OUT017,2736.9684298755196
FDR47,OUT013,2880.9695613636363
FDM60,OUT019,130.33349056603777
NCF06,OUT018,3327.9525829268296
NCN26,OUT027,3175.335988157896
FDQ59,OUT049,1432.847424291498
FDF09,OUT046,552.5502107784432
NCS06,OUT017,4311.576251315786
FDT44,OUT046,1874.4309598591542
FDI19,OUT017,4077.7580207920787
FDT22,OUT017,876.3205797979799
NCF54,OUT027,4117.31771263158
DRG25,OUT045,3087.507511282052
FDB59,OUT017,2880.9695613636363
FDQ37,OUT017,2880.9695613636363
FDP56,OUT035,754.5960957264957
FDW44,OUT035,2997.4076790419176
FDJ26,OUT010,542.9755395973153
FDU43,OUT018,3327.9525829268296
FDW33,OUT045,1583.2723999999994
NCX53,OUT027,3175.335988157896
FDN56,OUT010,384.4886739837402
DRF15,OUT049,2539.3942358778622
FDO33,OUT017,1874.4309598591542
FDZ39,OUT010,230.0085918128655
NCJ19,OUT017,876.3205797979799
FDU01,OUT035,2880.9695613636363
FDT12,OUT035,3790.5056012269933
NCM18,OUT018,876.3205797979799
FDP19,OUT017,1951.14661881533
NCR42,OUT049,552.5502107784432
FDN10,OUT046,1874.4309598591542
FDG44,OUT017,876.3205797979799
FDQ10,OUT046,2997.4076790419176
DRH13,OUT049,1583.2723999999994
FDT52,OUT013,4077.7580207920787
FDM56,OUT045,1583.2723999999994
NCO43,OUT010,230.0085918128655
NCV29,OUT035,2736.9684298755196
NCF06,OUT013,4311.576251315786
FDO50,OUT035,1432.847424291498
FDT59,OUT013,4077.7580207920787
FDX40,OUT027,1378.263185276074
FDE50,OUT017,2880.9695613636363
FDX51,OUT017,3087.507511282052
NCD30,OUT018,1517.6348566210036
FDK15,OUT013,1583.2723999999994
FDL12,OUT045,876.3205797979799
FDK46,OUT017,4311.576251315786
DRH49,OUT010,130.33349056603777
FDQ57,OUT046,2384.015126168224
FDY59,OUT017,1262.9388238410595
FDO09,OUT018,3327.9525829268296
NCG30,OUT035,1951.14661881533
FDM09,OUT017,2811.1814032128514
NCN17,OUT027,2513.079854666667
NCS42,OUT013,1432.847424291498
FDD02,OUT019,286.4177705128204
FDE34,OUT013,3389.2269793548357
FDU38,OUT045,3087.507511282052
FDB33,OUT046,2811.1814032128514
NCJ29,OUT017,1262.9388238410595
FDZ27,OUT035,754.5960957264957
FDI40,OUT013,1517.6348566210036
FDG22,OUT013,552.5502107784432
FDT51,OUT017,1740.9861528571432
FDF20,OUT018,3087.507511282052
FDV50,OUT035,1951.14661881533
FDT02,OUT049,552.5502107784432
DRC49,OUT017,2384.015126168224
FDF26,OUT049,2384.015126168224
FDV52,OUT035,1874.4309598591542
FDX59,OUT049,552.5502107784432
FDV25,OUT035,3790.5056012269933
FDW23,OUT027,1378.263185276074
FDE53,OUT018,1583.2723999999994
FDA19,OUT017,1951.14661881533
FDH22,OUT046,2109.088761951219
NCO41,OUT013,1517.6348566210036
FDX12,OUT017,4077.7580207920787
FDF17,OUT013,3087.507511282052
FDS11,OUT045,3790.5056012269933
FDR51,OUT035,2539.3942358778622
FDT49,OUT010,230.0085918128655
FDC56,OUT013,2109.088761951219
FDR13,OUT027,3175.335988157896
FDQ60,OUT035,1951.14661881533
FDN38,OUT049,4131.978437869822
NCL29,OUT013,2346.6487869387774
FDO13,OUT027,4117.31771263158
FDE26,OUT018,2346.6487869387774
FDA31,OUT010,384.4886739837402
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,2997.4076790419176
FDF26,OUT013,2346.6487869387774
FDE38,OUT045,2384.015126168224
DRI11,OUT046,1874.4309598591542
FDQ60,OUT027,3175.335988157896
FDL21,OUT027,1378.263185276074
DRC12,OUT027,5669.163351428569
FDC47,OUT046,3573.328424242425
FDE57,OUT045,1951.14661881533
FDT14,OUT045,1951.14661881533
NCZ53,OUT046,3087.507511282052
FDE28,OUT018,3327.9525829268296
FDR19,OUT035,2539.3942358778622
NCF54,OUT019,384.4886739837402
FDZ08,OUT046,1432.847424291498
NCJ05,OUT018,2346.6487869387774
FDF59,OUT046,2109.088761951219
NCO05,OUT035,1740.9861528571432
FDW24,OUT018,754.5960957264957
NCX42,OUT018,2346.6487869387774
NCA53,OUT035,754.5960957264957
FDI45,OUT019,384.4886739837402
FDG46,OUT046,1874.4309598591542
FDM20,OUT010,542.9755395973153
FDW11,OUT010,130.33349056603777
FDX08,OUT035,2736.9684298755196
NCK17,OUT035,637.573509012875
FDK32,OUT018,2346.6487869387774
NCA42,OUT035,2384.015126168224
DRI01,OUT035,2997.4076790419176
NCL55,OUT049,4131.978437869822
DRE25,OUT018,1517.6348566210036
FDD14,OUT017,2880.9695613636363
FDB10,OUT046,3573.328424242425
DRN11,OUT035,2384.015126168224
FDP38,OUT018,754.5960957264957
NCA30,OUT017,2880.9695613636363
FDT15,OUT017,3389.2269793548357
NCP55,OUT018,876.3205797979799
FDF12,OUT035,2384.015126168224
FDM21,OUT018,3327.9525829268296
FDX56,OUT035,3573.328424242425
FDF10,OUT017,2539.3942358778622
FDT32,OUT045,2880.9695613636363
FDM51,OUT018,1740.9861528571432
NCR50,OUT018,2346.6487869387774
FDI19,OUT049,4077.7580207920787
FDX21,OUT017,1583.2723999999994
FDR31,OUT035,2384.015126168224
FDY02,OUT013,4311.576251315786
NCA29,OUT045,2997.4076790419176
NCX17,OUT046,3573.328424242425
FDM12,OUT045,3087.507511282052
FDI53,OUT027,4117.31771263158
NCU30,OUT049,2384.015126168224
FDC56,OUT027,3175.335988157896
FDK27,OUT018,2200.9283177215193
NCK18,OUT017,2811.1814032128514
FDB52,OUT019,542.9755395973153
DRG25,OUT027,5669.163351428569
FDZ13,OUT049,754.5960957264957
FDB57,OUT019,542.9755395973153
FDR40,OUT046,1301.3658512820507
NCO14,OUT019,130.33349056603777
NCN19,OUT045,3087.507511282052
FDQ28,OUT019,384.4886739837402
FDO13,OUT018,2346.6487869387774
FDK48,OUT013,1301.3658512820507
FDU07,OUT018,2346.6487869387774
FDW20,OUT046,2200.9283177215193
FDV12,OUT010,230.0085918128655
FDH24,OUT013,2346.6487869387774
FDV59,OUT049,3790.5056012269933
FDK57,OUT045,1951.14661881533
FDL16,OUT027,1378.263185276074
NCQ17,OUT046,2539.3942358778622
FDJ15,OUT018,3389.2269793548357
FDX24,OUT049,1301.3658512820507
FDT47,OUT046,1517.6348566210036
FDT10,OUT049,876.3205797979799
FDZ37,OUT018,1262.9388238410595
FDW43,OUT027,5669.163351428569
DRN36,OUT017,1517.6348566210036
FDJ14,OUT045,1432.847424291498
FDA32,OUT013,3790.5056012269933
FDJ38,OUT019,542.9755395973153
FDQ57,OUT017,2384.015126168224
NCQ41,OUT019,542.9755395973153
FDG56,OUT049,876.3205797979799
DRC13,OUT027,3175.335988157896
FDV55,OUT035,2539.3942358778622
FDQ49,OUT045,2811.1814032128514
FDE29,OUT010,130.33349056603777
FDR03,OUT013,3790.5056012269933
FDD45,OUT049,1301.3658512820507
FDN38,OUT010,542.9755395973153
FDT56,OUT046,876.3205797979799
FDT48,OUT045,3087.507511282052
FDU03,OUT049,2880.9695613636363
FDC56,OUT010,286.4177705128204
NCO43,OUT027,2513.079854666667
FDQ27,OUT017,1740.9861528571432
FDR03,OUT046,3790.5056012269933
DRH23,OUT010,130.33349056603777
FDG22,OUT045,637.573509012875
NCJ42,OUT013,1740.9861528571432
FDR24,OUT046,1432.847424291498
FDW60,OUT035,2736.9684298755196
FDJ08,OUT013,3087.507511282052
DRL59,OUT018,754.5960957264957
FDG60,OUT010,542.9755395973153
FDW27,OUT017,2384.015126168224
FDX14,OUT018,1262.9388238410595
FDC20,OUT013,876.3205797979799
NCS29,OUT018,3327.9525829268296
FDJ56,OUT046,1583.2723999999994
FDB20,OUT019,130.33349056603777
FDL28,OUT027,5669.163351428569
FDW01,OUT018,2346.6487869387774
FDL03,OUT046,2880.9695613636363
FDX22,OUT049,3790.5056012269933
FDJ21,OUT035,2539.3942358778622
FDR31,OUT045,2384.015126168224
FDG21,OUT035,2539.3942358778622
FDS22,OUT027,1378.263185276074
FDK08,OUT035,1517.6348566210036
FDE17,OUT018,2346.6487869387774
NCN30,OUT017,1517.6348566210036
FDT50,OUT046,1517.6348566210036
NCX42,OUT049,2384.015126168224
FDJ12,OUT035,3790.5056012269933
NCA18,OUT027,3175.335988157896
FDP23,OUT019,542.9755395973153
FDX12,OUT013,4077.7580207920787
FDN40,OUT018,2346.6487869387774
FDV48,OUT035,1432.847424291498
NCY54,OUT013,2997.4076790419176
FDL16,OUT010,130.33349056603777
FDR45,OUT018,3327.9525829268296
FDJ52,OUT046,2384.015126168224
DRG01,OUT017,1262.9388238410595
FDP52,OUT013,3573.328424242425
FDU58,OUT017,3087.507511282052
FDL02,OUT045,1740.9861528571432
FDG28,OUT013,4077.7580207920787
FDA19,OUT035,1951.14661881533
FDW46,OUT027,1378.263185276074
NCD43,OUT049,1740.9861528571432
DRG39,OUT013,754.5960957264957
NCF55,OUT049,552.5502107784432
FDJ07,OUT046,1874.4309598591542
FDE08,OUT046,2539.3942358778622
FDP56,OUT019,130.33349056603777
FDT45,OUT045,876.3205797979799
FDF17,OUT018,3087.507511282052
FDX44,OUT046,1432.847424291498
FDM28,OUT027,5669.163351428569
FDI36,OUT049,3087.507511282052
FDS07,OUT045,1874.4309598591542
FDD36,OUT045,1874.4309598591542
FDW11,OUT046,876.3205797979799
FDN40,OUT049,2384.015126168224
NCQ18,OUT049,1517.6348566210036
NCQ54,OUT017,2811.1814032128514
NCS42,OUT045,1432.847424291498
DRH39,OUT010,130.33349056603777
FDC09,OUT027,2513.079854666667
FDT08,OUT010,384.4886739837402
FDC08,OUT035,3790.5056012269933
FDT20,OUT017,552.5502107784432
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3389.2269793548357
FDW58,OUT046,1583.2723999999994
DRD27,OUT046,1517.6348566210036
FDH32,OUT019,230.0085918128655
FDS26,OUT035,4311.576251315786
FDQ31,OUT046,1432.847424291498
FDP11,OUT018,3327.9525829268296
FDD58,OUT017,1517.6348566210036
FDM33,OUT045,3573.328424242425
FDZ16,OUT049,3087.507511282052
NCS29,OUT010,542.9755395973153
NCM18,OUT019,130.33349056603777
FDP11,OUT049,3573.328424242425
NCC42,OUT017,1951.14661881533
DRM23,OUT046,2997.4076790419176
NCN55,OUT027,5669.163351428569
FDK46,OUT013,4311.576251315786
FDR01,OUT046,3087.507511282052
NCA05,OUT045,2539.3942358778622
NCP43,OUT017,2736.9684298755196
FDR12,OUT010,384.4886739837402
FDQ01,OUT013,4131.978437869822
FDM13,OUT046,2109.088761951219
FDQ19,OUT017,4077.7580207920787
FDK56,OUT019,542.9755395973153
NCX06,OUT010,542.9755395973153
FDO56,OUT027,3175.335988157896
FDU45,OUT045,1874.4309598591542
FDI16,OUT019,130.33349056603777
FDL32,OUT046,1874.4309598591542
FDA07,OUT046,2109.088761951219
FDA14,OUT045,2539.3942358778622
FDV46,OUT027,3175.335988157896
NCO07,OUT035,3790.5056012269933
NCP41,OUT046,1740.9861528571432
FDY60,OUT018,2200.9283177215193
FDN38,OUT017,4131.978437869822
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,2109.088761951219
FDA55,OUT035,3790.5056012269933
FDE02,OUT010,230.0085918128655
DRJ39,OUT049,3790.5056012269933
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5669.163351428569
FDF02,OUT027,2513.079854666667
FDW40,OUT017,1951.14661881533
NCB43,OUT046,2880.9695613636363
FDR58,OUT017,1262.9388238410595
DRJ59,OUT035,637.573509012875
NCD30,OUT017,1517.6348566210036
FDE14,OUT017,1517.6348566210036
FDC28,OUT018,1583.2723999999994
FDU16,OUT018,1262.9388238410595
NCD19,OUT035,876.3205797979799
FDU21,OUT046,552.5502107784432
FDV59,OUT027,5669.163351428569
FDU03,OUT045,2880.9695613636363
FDC33,OUT010,542.9755395973153
NCR42,OUT035,552.5502107784432
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2200.9283177215193
FDS50,OUT035,3790.5056012269933
FDP39,OUT046,876.3205797979799
FDQ55,OUT013,1874.4309598591542
FDV36,OUT019,286.4177705128204
FDI05,OUT027,2513.079854666667
FDS45,OUT027,3175.335988157896
FDA39,OUT045,637.573509012875
FDC37,OUT010,230.0085918128655
FDJ60,OUT027,4117.31771263158
DRQ35,OUT046,2109.088761951219
NCJ06,OUT046,2109.088761951219
NCY42,OUT018,2346.6487869387774
DRM37,OUT049,3087.507511282052
FDR14,OUT045,754.5960957264957
FDE51,OUT049,637.573509012875
FDT33,OUT017,2384.015126168224
FDR08,OUT013,1874.4309598591542
FDE36,OUT010,384.4886739837402
FDL22,OUT019,230.0085918128655
FDR44,OUT013,2109.088761951219
FDI56,OUT019,230.0085918128655
FDE47,OUT010,286.4177705128204
FDV27,OUT010,230.0085918128655
FDV10,OUT049,637.573509012875
FDC40,OUT045,1432.847424291498
NCX41,OUT013,3790.5056012269933
NCQ38,OUT027,2513.079854666667
FDV12,OUT027,2513.079854666667
FDE52,OUT017,1262.9388238410595
FDG20,OUT027,4117.31771263158
FDV16,OUT027,1378.263185276074
FDI32,OUT017,1874.4309598591542
FDJ32,OUT049,876.3205797979799
FDN39,OUT018,2346.6487869387774
FDY34,OUT017,2811.1814032128514
FDC14,OUT035,637.573509012875
FDA55,OUT017,3790.5056012269933
FDZ50,OUT010,542.9755395973153
DRG13,OUT049,2811.1814032128514
FDP01,OUT013,2346.6487869387774
NCG54,OUT017,2997.4076790419176
FDM13,OUT045,1951.14661881533
NCO18,OUT027,5669.163351428569
NCW41,OUT013,2346.6487869387774
FDM52,OUT027,4117.31771263158
NCF55,OUT035,552.5502107784432
FDT09,OUT046,2200.9283177215193
NCM19,OUT035,1740.9861528571432
FDW12,OUT018,2346.6487869387774
FDP15,OUT019,542.9755395973153
FDK36,OUT045,754.5960957264957
FDZ25,OUT035,2997.4076790419176
NCW06,OUT049,3087.507511282052
FDW60,OUT046,2736.9684298755196
DRC49,OUT013,2346.6487869387774
NCT17,OUT035,3087.507511282052
NCN06,OUT018,2346.6487869387774
FDC45,OUT013,2997.4076790419176
DRJ47,OUT019,384.4886739837402
NCF06,OUT045,4311.576251315786
FDE21,OUT010,286.4177705128204
DRG27,OUT013,637.573509012875
FDW40,OUT049,2109.088761951219
NCO53,OUT046,3389.2269793548357
FDE23,OUT049,637.573509012875
FDQ16,OUT046,1583.2723999999994
FDS26,OUT045,4311.576251315786
FDZ13,OUT010,130.33349056603777
FDS14,OUT049,2384.015126168224
FDC10,OUT045,1874.4309598591542
FDY16,OUT049,2880.9695613636363
FDJ20,OUT035,1951.14661881533
FDV43,OUT035,637.573509012875
FDZ32,OUT027,2513.079854666667
FDR23,OUT046,2736.9684298755196
FDN24,OUT035,876.3205797979799
FDE34,OUT027,5669.163351428569
FDU31,OUT013,3790.5056012269933
FDW33,OUT018,1583.2723999999994
FDU26,OUT046,1874.4309598591542
FDE20,OUT027,4117.31771263158
NCW05,OUT035,1740.9861528571432
FDB22,OUT018,2346.6487869387774
FDO56,OUT046,1874.4309598591542
FDA19,OUT027,3175.335988157896
DRI39,OUT045,876.3205797979799
FDH52,OUT018,876.3205797979799
FDZ50,OUT035,3389.2269793548357
NCN42,OUT035,2539.3942358778622
FDB53,OUT013,2346.6487869387774
DRG11,OUT017,1583.2723999999994
DRK11,OUT027,4117.31771263158
FDQ60,OUT017,1951.14661881533
FDT36,OUT017,552.5502107784432
DRG25,OUT018,3389.2269793548357
DRJ23,OUT046,2880.9695613636363
FDG05,OUT035,2811.1814032128514
NCK06,OUT018,2200.9283177215193
FDU52,OUT017,2384.015126168224
FDW07,OUT018,1262.9388238410595
NCM17,OUT045,637.573509012875
FDA22,OUT045,2384.015126168224
NCA41,OUT018,3087.507511282052
FDF38,OUT035,637.573509012875
FDH52,OUT046,876.3205797979799
FDY58,OUT019,542.9755395973153
FDZ16,OUT045,3087.507511282052
NCM18,OUT017,876.3205797979799
FDA22,OUT018,2346.6487869387774
NCJ43,OUT035,2736.9684298755196
FDI34,OUT027,5669.163351428569
FDG56,OUT046,876.3205797979799
FDS34,OUT046,1874.4309598591542
DRC01,OUT035,754.5960957264957
FDQ04,OUT035,637.573509012875
FDK04,OUT035,876.3205797979799
FDT51,OUT049,1740.9861528571432
FDV26,OUT017,2880.9695613636363
FDS04,OUT049,2109.088761951219
FDW43,OUT018,3327.9525829268296
FDQ28,OUT010,384.4886739837402
NCK06,OUT017,2200.9283177215193
FDS23,OUT018,1951.14661881533
FDZ36,OUT019,542.9755395973153
FDE56,OUT018,876.3205797979799
FDW10,OUT027,4117.31771263158
NCN14,OUT045,2880.9695613636363
NCQ18,OUT045,1517.6348566210036
FDW08,OUT017,1583.2723999999994
FDU43,OUT035,4077.7580207920787
FDR33,OUT010,230.0085918128655
FDM24,OUT010,384.4886739837402
NCZ05,OUT046,1740.9861528571432
NCV41,OUT035,1874.4309598591542
FDV11,OUT018,2997.4076790419176
NCY05,OUT035,552.5502107784432
FDV44,OUT018,3087.507511282052
FDW32,OUT049,1432.847424291498
NCU18,OUT027,3175.335988157896
NCC43,OUT035,4131.978437869822
FDW19,OUT013,1740.9861528571432
FDN31,OUT035,3087.507511282052
FDI48,OUT045,754.5960957264957
FDS24,OUT017,1262.9388238410595
FDF46,OUT049,1874.4309598591542
DRG23,OUT017,2384.015126168224
FDG14,OUT018,2346.6487869387774
NCY30,OUT049,2736.9684298755196
FDO28,OUT018,2200.9283177215193
DRD24,OUT035,1951.14661881533
FDI33,OUT049,1301.3658512820507
FDN32,OUT046,3389.2269793548357
FDR16,OUT045,3573.328424242425
FDF26,OUT046,2384.015126168224
NCN29,OUT018,754.5960957264957
FDE20,OUT045,2811.1814032128514
FDA46,OUT046,3087.507511282052
FDU28,OUT045,2880.9695613636363
FDQ48,OUT045,1517.6348566210036
FDV36,OUT013,2200.9283177215193
FDR14,OUT018,876.3205797979799
FDP23,OUT017,3790.5056012269933
FDP56,OUT013,754.5960957264957
FDK48,OUT010,130.33349056603777
FDR48,OUT046,2539.3942358778622
NCY29,OUT049,876.3205797979799
FDM22,OUT018,876.3205797979799
DRJ01,OUT013,2346.6487869387774
FDZ43,OUT045,4077.7580207920787
FDV03,OUT035,2539.3942358778622
FDX11,OUT027,5669.163351428569
NCA41,OUT027,5669.163351428569
FDE38,OUT017,2384.015126168224
FDI27,OUT018,754.5960957264957
FDN32,OUT013,3389.2269793548357
NCN43,OUT017,2200.9283177215193
FDB47,OUT027,5669.163351428569
FDV03,OUT017,2539.3942358778622
NCN30,OUT045,1517.6348566210036
NCV54,OUT010,286.4177705128204
FDV07,OUT013,1583.2723999999994
FDP07,OUT049,2880.9695613636363
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,384.4886739837402
FDY19,OUT027,3175.335988157896
FDK46,OUT046,4311.576251315786
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,754.5960957264957
FDO08,OUT027,4117.31771263158
FDU14,OUT013,4131.978437869822
FDD22,OUT027,3175.335988157896
FDM27,OUT017,2811.1814032128514
FDL02,OUT027,2513.079854666667
NCA17,OUT035,2539.3942358778622
FDE38,OUT019,384.4886739837402
NCG07,OUT049,3087.507511282052
