Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ05,OUT018,2101.9699603941585
FDW47,OUT035,2085.9306271326336
FDV46,OUT035,2362.3277283546217
NCP29,OUT045,987.234938981912
FDE09,OUT018,1547.0152918359279
NCU06,OUT027,4953.063537920483
FDT19,OUT010,852.7950943642098
DRF15,OUT017,2504.4460293985394
DRI51,OUT013,2700.5003654281236
NCX54,OUT013,1719.2324119538096
DRE01,OUT013,3711.908943754782
NCB07,OUT045,2962.2864406610984
FDU50,OUT035,2032.2020841072263
FDG40,OUT035,818.0670754541871
FDW10,OUT018,2488.8155006994807
FDX51,OUT013,3130.539649363022
NCP17,OUT045,1019.7499730305369
FDP21,OUT035,3141.4963476806065
FDL04,OUT045,1642.4906172236713
FDV23,OUT013,2006.0435682393318
FDF24,OUT046,1416.5279639766
FDH56,OUT027,3309.5379297774634
FDB51,OUT049,1180.3630169166465
FDI58,OUT027,3029.3998144372754
FDR20,OUT013,944.5421030472888
FDC51,OUT018,1775.417877436579
FDB16,OUT027,2867.1296032893397
FDE40,OUT049,1178.9468421778934
NCM17,OUT035,919.7928316113422
FDU56,OUT035,3071.295114358511
FDS32,OUT019,447.8054205965707
FDX02,OUT049,3581.2253213362615
FDT39,OUT027,3905.7614873575967
FDE35,OUT017,1159.6158797631733
NCI42,OUT019,1415.5860978219016
DRL23,OUT046,1717.524633058425
FDA10,OUT046,1938.5068677977329
FDA11,OUT013,1623.8559629595295
NCM06,OUT046,2420.0615351310666
NCT05,OUT035,4105.618752843937
NCQ02,OUT010,1053.270888241418
NCY06,OUT049,2147.9359391662665
FDY56,OUT035,3671.5616636379264
FDL02,OUT035,1874.904969627239
NCI06,OUT035,2922.1802355236605
FDQ14,OUT045,2328.97824950836
FDQ12,OUT017,3658.4366008625443
FDP36,OUT046,910.7549137742889
FDK21,OUT027,5318.79564400864
FDO40,OUT045,2303.700263381867
NCK54,OUT019,49.47934292767775
FDY09,OUT018,2525.1951829933273
NCW30,OUT049,4110.818272356741
NCC55,OUT027,2114.217762985268
FDE58,OUT018,1632.76659478944
FDR39,OUT013,2919.53776770332
FDU28,OUT049,3053.616963439537
FDH08,OUT017,3662.548445106498
FDG35,OUT045,2761.4688903134575
FDG22,OUT049,825.2006885084245
FDC34,OUT035,2624.273667045193
FDP15,OUT018,3660.5249038861325
FDK34,OUT010,1851.5627169168106
FDU45,OUT035,2067.923952520754
FDQ04,OUT027,2164.300558842016
FDX22,OUT018,3057.89989553338
FDB45,OUT017,1814.13307694437
NCH43,OUT027,4766.6359789719845
DRE60,OUT046,3423.063762220542
FDD17,OUT027,5093.322089213194
NCM54,OUT017,2124.190541541048
NCH55,OUT013,2064.582569104578
NCT06,OUT017,2690.6804501346955
FDA48,OUT027,4845.130551749971
FDY58,OUT027,4973.255885727307
FDO25,OUT045,3212.1996550683784
FDN50,OUT045,1562.2272003658052
FDH35,OUT035,2746.3799443013254
FDK09,OUT045,3461.1942918660143
FDO16,OUT013,1437.896241921483
FDW11,OUT045,1053.0548400573437
FDU47,OUT027,3726.461279015047
NCQ42,OUT010,177.53454444009355
FDK55,OUT027,2917.2131190795126
FDN08,OUT049,2011.2221565452776
FDT57,OUT045,3640.9903763869447
FDJ12,OUT018,3017.590967745097
DRL59,OUT017,1028.1094651380154
NCN53,OUT046,665.0364026504884
FDO51,OUT010,-1004.8890189422632
FDK56,OUT017,3032.499223947509
FDY12,OUT035,1090.5138723644013
FDU15,OUT035,895.7639303768374
FDQ19,OUT046,3818.17982521393
DRF15,OUT045,2370.255054256937
DRE25,OUT019,-371.0727886955938
FDK57,OUT018,1652.1057783780122
FDD33,OUT010,1692.5091591966225
FDR34,OUT027,5027.808038385216
FDU04,OUT045,1923.0317067078918
FDE35,OUT019,-753.9536865161472
NCD31,OUT035,2702.738917211314
FDJ56,OUT035,1742.174293783687
NCU53,OUT046,2578.5777754568676
FDD39,OUT035,3484.3480445029886
NCU17,OUT019,-216.731932532413
FDJ20,OUT046,2009.4885126422569
NCW41,OUT018,2204.083657115074
FDL52,OUT035,915.9980581004224
FDS39,OUT035,2413.8101590856236
DRJ47,OUT045,2659.058505667179
FDP13,OUT010,-1117.6551061048217
DRK39,OUT010,-505.6246246856473
FDF28,OUT010,213.69487941732598
FDB09,OUT045,1963.8166633165406
FDM51,OUT046,1695.6981736739795
DRM49,OUT018,543.8952856446604
DRF23,OUT013,2761.517603673902
DRH01,OUT035,2820.8316700195455
FDH12,OUT027,3161.892744504713
FDA28,OUT019,196.66859801334988
FDW37,OUT018,1205.9553770396758
FDF02,OUT046,1681.6418031794778
DRL37,OUT046,779.5926129002146
NCF43,OUT046,2232.8243684545428
FDH08,OUT010,1700.0979083188245
FDR34,OUT019,1767.0836722022154
NCK19,OUT049,3106.8704516545026
NCD55,OUT018,508.6997719343872
FDT27,OUT049,3757.835243336145
FDQ57,OUT045,2296.0467712801487
FDA47,OUT035,2730.5302367159034
DRG15,OUT027,2486.0233179318398
FDE05,OUT018,2102.1442461514157
FDN46,OUT046,1662.552882749345
FDX27,OUT027,2976.6081051448127
FDT51,OUT045,1800.1209287203221
FDU33,OUT013,875.692881019383
FDJ16,OUT027,2444.0499543628853
FDD20,OUT019,139.7613639909872
FDT36,OUT049,734.8966137974223
DRF15,OUT027,3824.8472909952957
FDN52,OUT010,-407.2185529912688
FDC22,OUT027,4429.451014373757
FDX15,OUT045,2447.0119154837575
FDT13,OUT013,2985.784308728228
FDU04,OUT017,2083.924721455604
FDU31,OUT019,1567.3223514799488
FDW59,OUT027,2872.6155025873045
NCO29,OUT046,2588.9954337613967
FDL15,OUT035,2565.2101033189642
FDI41,OUT049,2449.8268540494346
FDQ48,OUT049,1783.352058818368
DRI39,OUT013,982.2470510162763
FDI08,OUT013,3951.8271441765023
FDC21,OUT049,1933.7830685479505
FDF58,OUT035,1247.2140289494837
FDS08,OUT010,932.7498977284662
FDE47,OUT045,1936.3188883990824
NCP18,OUT019,548.4917785793193
NCR41,OUT013,1623.895055783463
FDA27,OUT013,4014.1060815359233
FDA43,OUT035,3178.7123281568465
FDA49,OUT045,1383.77952684954
NCE55,OUT018,2526.726567757194
DRM49,OUT027,2244.112308209629
FDF22,OUT027,4758.840352512238
FDQ15,OUT018,1091.5453040067823
NCS54,OUT017,2847.2119341051293
NCY05,OUT013,709.689414532476
FDR45,OUT046,3723.507062183951
FDK57,OUT049,2047.257585575926
FDF41,OUT010,1925.414810005871
FDV21,OUT046,2046.109954974957
FDD51,OUT046,810.2302132318949
FDF33,OUT046,1802.0568445564445
FDA38,OUT046,3710.820700308173
FDR56,OUT045,3030.3927825027754
NCN41,OUT017,2041.0723244494948
FDC60,OUT027,2906.967297845612
FDB47,OUT045,3182.5648749370034
DRH01,OUT013,2756.5179933057952
FDW08,OUT046,1682.9066849306969
FDF38,OUT027,2216.444338134353
FDY32,OUT017,2656.2198415565667
FDG34,OUT049,1929.4671969085782
FDG47,OUT019,2164.0240684938412
NCF18,OUT035,3074.3895803552296
FDL39,OUT019,1023.3552771402453
NCH55,OUT035,2148.169095796241
DRJ35,OUT049,1155.880530867573
FDS44,OUT035,3848.7286854670688
DRE01,OUT018,3399.212672961157
FDY39,OUT013,2977.667562775816
FDY32,OUT018,2266.7324477963507
FDR33,OUT027,3243.316222474656
NCP50,OUT049,1442.0412811783874
FDZ47,OUT018,1384.7898400104186
FDU57,OUT049,2544.2311855540906
FDY44,OUT013,3132.00081945092
DRH59,OUT018,962.9563263930916
FDB03,OUT027,5147.269777393154
FDY46,OUT045,2875.9186542416855
FDM39,OUT045,2735.942989971241
FDY36,OUT035,1432.59775592175
NCM55,OUT035,3001.357400370932
FDJ50,OUT010,-902.7193429912642
DRL60,OUT013,2421.6902718082297
NCJ54,OUT049,3669.5786522913095
FDX59,OUT017,772.7231581277659
FDI07,OUT013,3210.3871806515594
DRF51,OUT010,-1215.1662521024396
FDM14,OUT017,1909.8846942284442
FDP21,OUT045,2944.5283327944326
FDE40,OUT035,1262.8748348951142
FDE05,OUT035,2532.250490675955
FDM13,OUT027,3551.2527181142923
FDC34,OUT027,3905.0306369238106
NCI55,OUT018,1699.5099041086912
NCE43,OUT018,2348.8384048178896
FDW58,OUT018,1496.9401564715522
FDG60,OUT045,3578.1657328397646
FDV31,OUT017,2862.712029283969
FDR47,OUT013,3064.934948744677
FDM60,OUT019,-1051.1862283819014
NCF06,OUT018,3710.433790619012
NCN26,OUT027,3311.0910312783353
FDQ59,OUT049,1569.8983369799037
FDF09,OUT046,723.6895035583453
NCS06,OUT017,4183.984861568515
FDT44,OUT046,1891.2630583107384
FDI19,OUT017,3887.4804284204756
FDT22,OUT017,1135.9597154696617
NCF54,OUT027,4089.7789041580004
DRG25,OUT045,2849.201762852069
FDB59,OUT017,3205.008978366526
FDQ37,OUT017,3136.794742829694
FDP56,OUT035,1022.0670144736764
FDW44,OUT035,2901.085687471032
FDJ26,OUT010,1501.5251966088817
FDU43,OUT018,3450.1579854013553
FDW33,OUT045,1645.6547669747408
NCX53,OUT027,3692.6532802087468
FDN56,OUT010,471.07843276037
DRF15,OUT049,2496.676649212287
FDO33,OUT017,1950.8455314744099
FDZ39,OUT010,-107.11149816203647
NCJ19,OUT017,1033.2588452304174
FDU01,OUT035,3100.9139799633044
FDT12,OUT035,3670.954690948305
NCM18,OUT018,773.9751017164433
FDP19,OUT017,2133.673769706873
NCR42,OUT049,727.4981496721896
FDN10,OUT046,1924.2328787430702
FDG44,OUT017,1064.2504122902078
FDQ10,OUT046,2712.7080012680785
DRH13,OUT049,1810.1787698907758
FDT52,OUT013,3874.503810033297
FDM56,OUT045,1740.8894558738277
NCO43,OUT010,-224.71811401293644
NCV29,OUT035,2923.6707580794673
NCF06,OUT013,4040.6355175930494
FDO50,OUT035,1650.473833647006
FDT59,OUT013,3618.923000939663
FDX40,OUT027,2113.601575227394
FDE50,OUT017,3082.0922724512066
FDX51,OUT017,3240.2515788294027
NCD30,OUT018,1334.2726237556094
FDK15,OUT013,1674.1063024637235
FDL12,OUT045,1027.707800491756
FDK46,OUT017,4115.022851904467
DRH49,OUT010,-520.2862443766813
FDQ57,OUT046,2351.1930272384993
FDY59,OUT017,1663.8047476119098
FDO09,OUT018,3785.8118659221855
NCG30,OUT035,2125.1350292809107
FDM09,OUT017,2796.8381823201444
NCN17,OUT027,3052.8739259997865
NCS42,OUT013,1498.8836808622302
FDD02,OUT019,38.95321088880621
FDE34,OUT013,2883.7235267840424
FDU38,OUT045,2950.8864587449034
FDB33,OUT046,2510.3853996789235
NCJ29,OUT017,1533.4359730710005
FDZ27,OUT035,1035.6218214929545
FDI40,OUT013,1692.4606388442828
FDG22,OUT013,804.7670133859025
FDT51,OUT017,1966.9320337911233
FDF20,OUT018,2845.6256788736437
FDV50,OUT035,2090.6163490394692
FDT02,OUT049,807.5465811618251
DRC49,OUT017,2382.700871366291
FDF26,OUT049,2556.8574656661162
FDV52,OUT035,2122.3886675011145
FDX59,OUT049,784.2397740195122
FDV25,OUT035,3601.8463894124106
FDW23,OUT027,2148.0940711719645
FDE53,OUT018,1502.8969164109467
FDA19,OUT017,2198.0386613108526
FDH22,OUT046,2002.553423769189
NCO41,OUT013,1633.9009730881528
FDX12,OUT017,3893.093737865629
FDF17,OUT013,3125.093271173189
FDS11,OUT045,3441.857402352383
FDR51,OUT035,2526.7556354555268
FDT49,OUT010,-190.80051834652045
FDC56,OUT013,1958.9080513739452
FDR13,OUT027,3361.1707980941824
FDQ60,OUT035,2112.41494908231
FDN38,OUT049,3972.950162793136
NCL29,OUT013,2488.316335330326
FDO13,OUT027,4014.0772004331347
FDE26,OUT018,2015.533753465662
FDA31,OUT010,821.4715302291951
FDX14,OUT035,1415.084421730809
FDA34,OUT045,2701.4423861678265
FDF26,OUT013,2514.208218359478
FDE38,OUT045,2580.502691315447
DRI11,OUT046,1829.2054721176078
FDQ60,OUT027,3361.5502349861836
FDL21,OUT027,2227.0942391892545
DRC12,OUT027,4410.994798806532
FDC47,OUT046,3515.6640119370372
FDE57,OUT045,2189.000047690834
FDT14,OUT045,1902.9884979105968
NCZ53,OUT046,2954.9181629102363
FDE28,OUT018,3317.4578392108547
FDR19,OUT035,2443.5699721451642
NCF54,OUT019,851.2472767308725
FDZ08,OUT046,1385.2685690051717
NCJ05,OUT018,2152.408546244194
FDF59,OUT046,2040.2158536207035
NCO05,OUT035,1769.6161556511152
FDW24,OUT018,637.7872745194325
NCX42,OUT018,2347.819434337327
NCA53,OUT035,1008.1902044627802
FDI45,OUT019,936.0186629142102
FDG46,OUT046,1886.5080002819568
FDM20,OUT010,1909.7630200324934
FDW11,OUT010,-789.019081040736
FDX08,OUT035,2973.8944647371004
NCK17,OUT035,885.8832510698318
FDK32,OUT018,2182.3348396881947
NCA42,OUT035,2650.807758060557
DRI01,OUT035,2819.3152406044924
NCL55,OUT049,4013.4428612866527
DRE25,OUT018,1260.5680834306118
FDD14,OUT017,2941.644400437672
FDB10,OUT046,3649.2197737160373
DRN11,OUT035,2390.4181724388077
FDP38,OUT018,659.3895823288353
NCA30,OUT017,3003.971829210054
FDT15,OUT017,3050.0841116945776
NCP55,OUT018,726.9840847563282
FDF12,OUT035,2497.880346660355
FDM21,OUT018,3685.9177893372257
FDX56,OUT035,3387.80798808807
FDF10,OUT017,2424.3045251914004
FDT32,OUT045,2949.748682103295
FDM51,OUT018,1447.422340807648
NCR50,OUT018,2167.2727292114632
FDI19,OUT049,3851.594820215505
FDX21,OUT017,1857.9481441016003
FDR31,OUT035,2503.796668316967
FDY02,OUT013,4099.3016864602305
NCA29,OUT045,2625.5792266135827
NCX17,OUT046,3541.2221961422097
FDM12,OUT045,2959.2956392257584
FDI53,OUT027,3971.874743798964
NCU30,OUT049,2684.375351235748
FDC56,OUT027,3354.3703072150047
FDK27,OUT018,1736.975851994265
NCK18,OUT017,2723.638890679779
FDB52,OUT019,2134.1215398145914
DRG25,OUT027,4363.280008892469
FDZ13,OUT049,1033.999946116986
FDB57,OUT019,1678.4386296767493
FDR40,OUT046,1445.5064655772285
NCO14,OUT019,-1048.5334642601235
NCN19,OUT045,2918.513160855219
FDQ28,OUT019,636.1702107175113
FDO13,OUT018,2337.263851987479
FDK48,OUT013,1367.4965631624648
FDU07,OUT018,2154.1675480216804
FDW20,OUT046,2008.9026417523655
FDV12,OUT010,-207.98459730400282
FDH24,OUT013,2554.7022824379014
FDV59,OUT049,3462.2279683669526
FDK57,OUT045,1877.8684100978364
FDL16,OUT027,2217.845054019917
NCQ17,OUT046,2413.9472023443045
FDJ15,OUT018,2691.3153582979185
FDX24,OUT049,1667.7905497744289
FDT47,OUT046,1653.4538240712614
FDT10,OUT049,1197.5139539859763
FDZ37,OUT018,1250.3267169525902
FDW43,OUT027,5038.257620821263
DRN36,OUT017,1659.8034657167411
FDJ14,OUT045,1343.5417566016479
FDA32,OUT013,3430.569092022704
FDJ38,OUT019,1167.7543721083719
FDQ57,OUT017,2465.983896751799
NCQ41,OUT019,1176.2609537592937
FDG56,OUT049,1181.771212738027
DRC13,OUT027,3445.190242462552
FDV55,OUT035,2446.1775882187108
FDQ49,OUT045,2496.1772064744896
FDE29,OUT010,-863.824801296042
FDR03,OUT013,3309.3086757078268
FDD45,OUT049,1658.7746861932862
FDN38,OUT010,2012.8048625431215
FDT56,OUT046,1040.7405137214082
FDT48,OUT045,3075.6746715159156
FDU03,OUT049,2962.9406713198864
FDC56,OUT010,16.108114328860438
NCO43,OUT027,3030.114922267083
FDQ27,OUT017,1822.4164524817122
FDR03,OUT046,3271.5025444658463
DRH23,OUT010,-1002.6490235464133
FDG22,OUT045,715.072515003611
NCJ42,OUT013,1721.923318021875
FDR24,OUT046,1540.9088107385346
FDW60,OUT035,2971.3730876300842
FDJ08,OUT013,2996.40435258332
DRL59,OUT018,654.8527305476878
FDG60,OUT010,1736.0476567793153
FDW27,OUT017,2642.2737859690997
FDX14,OUT018,1030.8320743697261
FDC20,OUT013,1043.2326960746643
NCS29,OUT018,3767.790215286354
FDJ56,OUT046,1604.783713691445
FDB20,OUT019,-553.4218309854494
FDL28,OUT027,5010.631094221297
FDW01,OUT018,2140.0289362239087
FDL03,OUT046,3139.1532162424132
FDX22,OUT049,3413.000970612261
FDJ21,OUT035,2493.9061158732525
FDR31,OUT045,2337.917544253587
FDG21,OUT035,2555.349911563091
FDS22,OUT027,2269.918642910278
FDK08,OUT035,1795.3244327658072
FDE17,OUT018,2181.441521972065
NCN30,OUT017,1671.9338568901596
FDT50,OUT046,1626.6352996167575
NCX42,OUT049,2674.7587398995147
FDJ12,OUT035,3432.8942365275607
NCA18,OUT027,3295.588631034724
FDP23,OUT019,1535.962331605439
FDX12,OUT013,3836.1319716784888
FDN40,OUT018,2149.823181168176
FDV48,OUT035,1502.8266893432706
NCY54,OUT013,2673.4261255838082
FDL16,OUT010,-1095.6249056496672
FDR45,OUT018,3461.894443861751
FDJ52,OUT046,2565.1362408679156
DRG01,OUT017,1389.2521639180989
FDP52,OUT013,3658.0585116951784
FDU58,OUT017,3085.217339525478
FDL02,OUT045,1689.7225351834202
FDG28,OUT013,3860.617843225986
FDA19,OUT035,2216.4294705886496
FDW46,OUT027,2604.9415226404476
NCD43,OUT049,1774.5577176842028
DRG39,OUT013,946.507741753154
NCF55,OUT049,771.6528736363584
FDJ07,OUT046,1928.7445442493613
FDE08,OUT046,2386.7812257389037
FDP56,OUT019,-956.1333450051369
FDT45,OUT045,894.3154926869394
FDF17,OUT018,2791.887525982077
FDX44,OUT046,1468.5070538519958
FDM28,OUT027,4254.255650442197
FDI36,OUT049,3229.575315638508
FDS07,OUT045,1797.332578401598
FDD36,OUT045,1862.9936887939496
FDW11,OUT046,1062.2950497507304
FDN40,OUT049,2539.0554111162473
NCQ18,OUT049,1648.5032494515601
NCQ54,OUT017,2720.5623858441277
NCS42,OUT045,1428.416643821505
DRH39,OUT010,-634.3885187172276
FDC09,OUT027,3173.7061282736177
FDT08,OUT010,531.4989796875547
FDC08,OUT035,3702.4697670606447
FDT20,OUT017,827.7596122703886
FDS35,OUT035,1236.0713411627592
FDX58,OUT018,2600.3558454860286
FDW58,OUT046,1750.9873848139414
DRD27,OUT046,1627.0015340471573
FDH32,OUT019,-264.9510132234469
FDS26,OUT035,4183.549678192181
FDQ31,OUT046,1493.4884770476087
FDP11,OUT018,3142.7386644663547
FDD58,OUT017,1742.6313103666982
FDM33,OUT045,3328.4364301816195
FDZ16,OUT049,3158.888829449726
NCS29,OUT010,2177.340397466119
NCM18,OUT019,-856.70931524903
FDP11,OUT049,3505.2901363770616
NCC42,OUT017,2336.5027006203904
DRM23,OUT046,2664.6359508095907
NCN55,OUT027,5100.149395935539
FDK46,OUT013,4027.6028728552665
FDR01,OUT046,3151.1679157738504
NCA05,OUT045,2311.337998159808
NCP43,OUT017,2884.390889330095
FDR12,OUT010,873.0780544831399
FDQ01,OUT013,3997.244044278791
FDM13,OUT046,2106.9644626016216
FDQ19,OUT017,3925.406266675635
FDK56,OUT019,1009.8178530771163
NCX06,OUT010,993.6741852137893
FDO56,OUT027,3391.1133317804
FDU45,OUT045,1822.0631855770764
FDI16,OUT019,-896.2358289192138
FDL32,OUT046,1851.965297797772
FDA07,OUT046,2043.97934375463
FDA14,OUT045,2281.9672566684717
FDV46,OUT027,3674.668259472107
NCO07,OUT035,3448.1147829450824
NCP41,OUT046,1714.8131838119903
FDY60,OUT018,2049.8023091940704
FDN38,OUT017,4016.181476768775
FDO15,OUT046,1329.2390637136
FDT60,OUT013,2005.722473369227
FDA55,OUT035,3668.9005494744633
FDE02,OUT010,-342.04823389498915
DRJ39,OUT049,3512.753154927849
FDV34,OUT035,1469.103188536964
FDS20,OUT027,4317.1334313643765
FDF02,OUT027,3092.3244645484383
FDW40,OUT017,2413.8533182934816
NCB43,OUT046,2882.483440771341
FDR58,OUT017,1621.838559574909
DRJ59,OUT035,887.2057459451702
NCD30,OUT017,1713.451422695796
FDE14,OUT017,1767.6293447863302
FDC28,OUT018,1497.729289060548
FDU16,OUT018,1181.1830400872382
NCD19,OUT035,1122.719992141518
FDU21,OUT046,726.902251778697
FDV59,OUT027,4807.975709538203
FDU03,OUT045,2863.566659080428
FDC33,OUT010,1311.8987842983638
NCR42,OUT035,801.016946965228
DRH59,OUT035,1394.5855153088633
NCM31,OUT035,2410.8115248381077
FDS50,OUT035,3598.3029470738684
FDP39,OUT046,934.7278600632632
FDQ55,OUT013,1986.4998064138365
FDV36,OUT019,167.15694618420878
FDI05,OUT027,2737.666542022865
FDS45,OUT027,3224.7892659116505
FDA39,OUT045,697.8936166022534
FDC37,OUT010,-88.60121919792732
FDJ60,OUT027,4088.754592362548
DRQ35,OUT046,1961.5099705561092
NCJ06,OUT046,1915.8316774656028
NCY42,OUT018,2025.7755238616046
DRM37,OUT049,3162.629199244288
FDR14,OUT045,831.5920520445744
FDE51,OUT049,940.1724815882656
FDT33,OUT017,2787.039636228738
FDR08,OUT013,1874.7017011396185
FDE36,OUT010,759.6953982199469
FDL22,OUT019,-348.3688400866796
FDR44,OUT013,2174.796037463359
FDI56,OUT019,-396.72466460355656
FDE47,OUT010,178.4627110230207
FDV27,OUT010,-329.43245586512353
FDV10,OUT049,915.263379202328
FDC40,OUT045,1303.3915378367599
NCX41,OUT013,3305.8144997336176
NCQ38,OUT027,3127.550749723373
FDV12,OUT027,3113.457916981426
FDE52,OUT017,1625.36841756002
FDG20,OUT027,4220.45881765957
FDV16,OUT027,2121.854140732696
FDI32,OUT017,1916.695550954282
FDJ32,OUT049,1196.0270712434178
FDN39,OUT018,2444.8362276815737
FDY34,OUT017,2804.7083059433794
FDC14,OUT035,962.4428134868526
FDA55,OUT017,3637.1734839349865
FDZ50,OUT010,1014.7283327529221
DRG13,OUT049,2686.929951703096
FDP01,OUT013,2504.1785252230075
NCG54,OUT017,2788.3771143206154
FDM13,OUT045,2062.1608385274794
NCO18,OUT027,4215.690848510292
NCW41,OUT013,2501.686889150754
FDM52,OUT027,3790.9820563794565
NCF55,OUT035,809.6082069718971
FDT09,OUT046,2165.7281406875295
NCM19,OUT035,1919.824808396344
FDW12,OUT018,2135.03272769517
FDP15,OUT019,2080.652803379008
FDK36,OUT045,842.2240704567931
FDZ25,OUT035,2900.812189965599
NCW06,OUT049,3095.5978512547154
FDW60,OUT046,2863.6213633326756
DRC49,OUT013,2323.4606258920408
NCT17,OUT035,3091.2813775716327
NCN06,OUT018,2283.7041112821385
FDC45,OUT013,2699.4589247463437
DRJ47,OUT019,822.672067101106
NCF06,OUT045,3922.8180844350195
FDE21,OUT010,49.746733839459466
DRG27,OUT013,759.0154283072479
FDW40,OUT049,2379.530410897449
NCO53,OUT046,2827.010186884871
FDE23,OUT049,959.8165189090726
FDQ16,OUT046,1776.0976929301783
FDS26,OUT045,3940.6066798266343
FDZ13,OUT010,-1014.2650238461304
FDS14,OUT049,2579.394491965185
FDC10,OUT045,1904.1736776719117
FDY16,OUT049,3059.6875098229502
FDJ20,OUT035,2189.8323940280757
FDV43,OUT035,928.5706251164765
FDZ32,OUT027,3202.8101990310697
FDR23,OUT046,2743.710932729034
FDN24,OUT035,1066.4550637227171
FDE34,OUT027,4278.190142591471
FDU31,OUT013,3484.703489763292
FDW33,OUT018,1470.2436429648585
FDU26,OUT046,1945.662202098155
FDE20,OUT027,4159.840600710688
NCW05,OUT035,1809.33703184676
FDB22,OUT018,2166.8790188522325
FDO56,OUT046,1929.2693744462458
FDA19,OUT027,3508.883916573317
DRI39,OUT045,893.9740904233855
FDH52,OUT018,831.9131297858626
FDZ50,OUT035,3046.6444956353625
NCN42,OUT035,2473.589922251984
FDB53,OUT013,2369.3980994805124
DRG11,OUT017,1851.3479482735986
DRK11,OUT027,3782.9491583794547
FDQ60,OUT017,2102.793155733198
FDT36,OUT017,751.4338534972378
DRG25,OUT018,2630.8929431257216
DRJ23,OUT046,2962.230077276867
FDG05,OUT035,2679.5887157996426
NCK06,OUT018,1681.00205285658
FDU52,OUT017,2557.1523446749293
FDW07,OUT018,1205.4864049406133
NCM17,OUT045,736.1191851447096
FDA22,OUT045,2595.2883345325904
NCA41,OUT018,2749.9399559479525
FDF38,OUT035,974.4185426178989
FDH52,OUT046,1129.1010868226174
FDY58,OUT019,1665.7363085109428
FDZ16,OUT045,3002.817680263426
NCM18,OUT017,1142.7511490824902
FDA22,OUT018,2356.190337805745
NCJ43,OUT035,2901.516855762156
FDI34,OUT027,5032.049786625768
FDG56,OUT046,1101.6341008501008
FDS34,OUT046,1906.3562278485338
DRC01,OUT035,1082.7789954285033
FDQ04,OUT035,881.0668461552847
FDK04,OUT035,1168.142882743262
FDT51,OUT049,1947.2774903839506
FDV26,OUT017,3207.745999720678
FDS04,OUT049,2359.332007528991
FDW43,OUT018,3326.266031043448
FDQ28,OUT010,612.8141293816828
NCK06,OUT017,2054.266264521376
FDS23,OUT018,1793.4505761582873
FDZ36,OUT019,1117.914916901216
FDE56,OUT018,816.8561139204023
FDW10,OUT027,4199.616667533592
NCN14,OUT045,2810.981421440762
NCQ18,OUT045,1502.8059703810702
FDW08,OUT017,1868.113283331036
FDU43,OUT035,3847.7154510727482
FDR33,OUT010,-82.51048851138148
FDM24,OUT010,554.3176887436542
NCZ05,OUT046,1657.996518135772
NCV41,OUT035,1957.284036403163
FDV11,OUT018,2503.3527999105077
NCY05,OUT035,824.3794286423789
FDV44,OUT018,2737.334392794715
FDW32,OUT049,1533.4072265713978
NCU18,OUT027,3674.9094779467014
NCC43,OUT035,4024.910527246958
FDW19,OUT013,1891.081258685432
FDN31,OUT035,3139.4797975247225
FDI48,OUT045,896.0430608030925
FDS24,OUT017,1636.2303228255053
FDF46,OUT049,1988.7547031743281
DRG23,OUT017,2483.526182334558
FDG14,OUT018,2174.3851508776834
NCY30,OUT049,2895.7166156387116
FDO28,OUT018,1727.8395184968738
DRD24,OUT035,2400.532404653387
FDI33,OUT049,1600.5081145368993
FDN32,OUT046,2926.368933068257
FDR16,OUT045,3286.0840645268677
FDF26,OUT046,2484.1126230038185
NCN29,OUT018,605.5972394659066
FDE20,OUT045,2664.7630859981687
FDA46,OUT046,2991.3906846774375
FDU28,OUT045,2916.8151127334518
FDQ48,OUT045,1627.6910629862434
FDV36,OUT013,2117.147153176188
FDR14,OUT018,632.4217285673446
FDP23,OUT017,3488.803017116362
FDP56,OUT013,962.1849744292314
FDK48,OUT010,-565.2074200151969
FDR48,OUT046,2394.144335070559
NCY29,OUT049,1069.89265304905
FDM22,OUT018,729.5222038277302
DRJ01,OUT013,2565.1155141263844
FDZ43,OUT045,3766.4627412484033
FDV03,OUT035,2593.038477971728
FDX11,OUT027,4299.538927437392
NCA41,OUT027,4437.114173199425
FDE38,OUT017,2750.230591832978
FDI27,OUT018,612.945836667353
FDN32,OUT013,2929.790477894736
NCN43,OUT017,2055.459420368334
FDB47,OUT027,4653.235609244821
FDV03,OUT017,2568.715753595168
NCN30,OUT045,1545.1275375636699
NCV54,OUT010,63.771080250726754
FDV07,OUT013,1839.2672407836014
FDP07,OUT049,3181.047923537358
FDK48,OUT018,990.5507661066006
FDM15,OUT019,582.906977164361
FDY19,OUT027,3335.483439251634
FDK46,OUT046,4012.3192882277885
FDY11,OUT045,1137.9662479684723
FDH09,OUT046,936.2887250881206
FDO08,OUT027,4080.681958845986
FDU14,OUT013,3917.2066646080575
FDD22,OUT027,3245.6721217514873
FDM27,OUT017,2600.385319213689
FDL02,OUT027,3183.579106258815
NCA17,OUT035,2480.2533743936037
FDE38,OUT019,751.8408031560027
NCG07,OUT049,3025.563497095195
DRC27,OUT013,3834.948455513371
FDA27,OUT035,4134.727315919001
FDW40,OUT045,2233.8384515618777
DRI11,OUT013,1893.3683442094787
FDN50,OUT046,1615.8910168843518
FDR12,OUT046,2748.1731827565395
